,Tweet Id,Text,Username
2413,811705139069353985,this gave me cancer RT @TylerIAm: Gun in the waste&gt;&gt;&gt;&gt; https://t.co/Bu9bZoaUyu,Simply_Nadia
2414,902721627607244801,Got Max's biopsies back.  NO CANCER!!!  YAY!... https://t.co/V1ocbTlGYs,MAXISMOM2
2415,811701145714520064,"Rachel Owen, longtime partner of Thom Yorke, passes away from cancer https://t.co/vHzQdISi3s",martinbustamant
2416,811700566195699712,#Cancers first come off extremely shy... But just get to know them and you won't be able to get them to be quiet!,CancerTerms
2417,902719333427793921,1v1s are cancer but i won one finally,JakeTaylor104
2418,905542623078821888,Kyle is fighting for his life after a rare form of cancer has returned for the 3rd time. Help make his dream come true @Dynamomagician https://t.co/vthSrKbZJ7,cooksanna
2419,811699657525100544,"Nothing like shitty cancer news before the holidays... If your parents are healthy and not sick, never ever take that for granted.",muchworsegames
2420,811702986351079424,Epigenetic changes promoting cancer metastasis identified https://t.co/Y3EaFoN36p via @medical_xpress #OtagoResearch #OtagoNews,otago
2421,905542472406847488,Bristol-Myers Squibb employees ride across the U.S. to raise money to support cancer research by Stand Up To Cancer https://t.co/MbPw4dE4x4,DigitalONT
2422,811704898928734210,Excellent holiday gift to give! A cancer patient or car accident victim thanks you in advance!  https://t.co/PpoLE5dHHf,RedCrossWIS
2423,902720027291516928,"Novartis anti-inflammatory drug may cut risk of lung cancer, study finds https://t.co/v3hiJkKPnr via @statnews #healthcare",MailMyStatement
2424,811705335207591936,Ann Culkin from @sloan_kettering  on Easing Patient Fears of Cancer Treatment Related Side Effects. https://t.co/Jk4a2xPkvB,OncNursingNews
2425,905543374014435328,Explosive leaked audio reveals the moment a drug company lied about a patient having cancer… https://t.co/xDMRrMBN5q,biotechstock
2426,902719160656035840,A year long wait for breast reconstruction surgery at HHS https://t.co/YQDP3wqd6j,pinkalpatel21
2427,902718733529083908,"When battling cancer, every resource helps. Make sure @Aflac is there to help https://t.co/nw96wWWT4T #BeatCancer https://t.co/JRerAZYXa1",kellysharpton
2428,811707979758272512,"#Breast #Cancer is the 2nd leading cause of cancer death in women, after lung cancer. #marketnshop #shoppershour  #nwlb2 https://t.co/sOO58Mya0v",nwlb2
2429,811704560158961664,Geckos are the ones that can truly dance are the ones that cancer stops spreading if the protein is blocked.,truefactsbot
2430,905558441481179137,Have questions about how to help a child with cancer? Read this advice from our partner @CancerCare https://t.co/DRcGVWPaMu #ChildhoodCancer https://t.co/1IzxaYCQfI,CareandWear
2431,811709551112318976,Merrimack Pharmaceuticals Stops Mid-Stage Breast Cancer Trial - Yahoo Finance https://t.co/Qoom6DwTCI,boobstagramm
2432,905558755689074689,"Cancer unfortunately touches almost everyone in some way, whether it’s through a loved one, a friend, or personally. https://t.co/BZyGybBrxa",kicks105
2433,905555197837152256,Hope Bear For Childhood Cancer  Awareness from @ExtendedStay #GiveHope https://t.co/fZs6uGnfBw via @pennypincherjen,TheWorthWay
2434,811709946173734913,Woman arrested after abusive message about 5-year-old football mascot with cancer https://t.co/2NI7FXVtXA https://t.co/hHtS4i9LwK,breakingnewsie
2435,811702428336672768,news biotech Novel Approach to Bladder Cancer Chemotherapy Based on Arginine Depletion https://t.co/KpMpMfj2m3,Colorectal_bio
2436,811707465993777152,"Mohs surgery, also called Mohs micrographic surgery, is a specialized technique for removing skin cancer.
Named... https://t.co/ZZG6QE1G1p",skindoctn
2437,811707961995202560,Study: Walnuts May Reduce Breast Cancer Risk  https://t.co/EwXmbm8rD4,importantjunk
2438,902725116831858688,FDA Grants DS-8201 Breakthrough Designation for HER2+ Breast Cancer - OncLive https://t.co/t9NyFhko9R,boobstagramm
2439,905555422421143552,"Dr. Wenshe Liu, Professor of Chemistry and member of the Toxicology faculty received a CPRIT cancer research... https://t.co/dPoJEGptHh",tamutox
2440,902719115630186497,"I told this man Jaylan he was bout to get lung cancer, emphysema and COPD if he kept on😂",iamchrischeek
2441,811700103329132544,"2 days after Christmas, I lost my father to cancer. Fam missing you down here pops. I love you &amp; ain't forget about the promise I made 💯🙏🏽 https://t.co/2z5urO3Uvo",24LTS
2442,905542869972221952,get cancer faggot ##,mkaybot
2443,811709267543781376,"Arrest after malicious message about brave cancer football fan Bradley Lowery posted to Facebook https://t.co/JlaWNJXiaA
Scum bag sicko!!",aquitainexox
2444,811707055153160192,The disgrace of cancer clinical trials https://t.co/BabVrMf0HU [h/t @LeukemiaMDA],MarcoBiotech
2445,811709157753704448,Using graphene to detect brain cancer cells https://t.co/RbZORdsW1w,DaveWolf141
2446,811708388195401728,Degarelix for treating advanced hormone-dependent prostate cancer: An evidence review group perspective of a NICE s https://t.co/pB1venEuNf,PharmacyPodcast
2447,811708285732655105,Dr. Eric Vallieres explains why a molecular measure of tumor aggressiveness is needed in #lungcancer #LCAM #LCSM https://t.co/Dz0brVKIlu https://t.co/XATUf1bbhV,myPlanLung
2448,811709860270075904,Cancer genetics: Why melanoma is worse in men https://t.co/rJ8om8bHj4,Doyle_Eng
2449,811700141971230720,@beckeleven thank you - it worked. Waiting on biopsies but no obvious signs of cancer. Hope Grandma making good progress too.,Duangjai
2450,811699997335060480,Fifa is just a big cancer joke with their disconnect shit,IDBloois
2451,902724492824379396,Prayers appreciated for my dad tomorrow. Jesus &gt; cancer,Kennedy_Ashton
2452,905543679338848258,"10,270 new childhood cancer cases expected to be diagnosed in the U.S. this year for kids ages 0 to 14.  https://t.co/L6oXaHlC8w https://t.co/gfWVroqk5P",APSPharmacyFL
2453,905543763942092805,Lung cancer manifests differently in younger patients https://t.co/BSGWDm83FE,GeneticLiteracy
2454,811709229954371584,@OfficialBWFC Please share a story about one of your own raising money to stop prostate cancer being a killer. #BWFC #MenUnited https://t.co/oKpzZKGg60,dtfrworld
2455,811705675869024256,"The Delays front man Greg Gilbert needs donations to fight cancer, please donate here: https://t.co/q5Gtg9EXpk #give4greg",darkbreed
2456,811700277963329537,@TMZ @TMZ_Sports double standard yes making donations to the Salvation Army is great. But what about cancer awareness,ddouma75
2457,905557602515464192,"me:*gets a random cramp*
me:*searches up early signs of cancer on webmd*",allymancinixo
2458,811702420015226880,"Found in our #SmartC Serum is #KakaduPlum, a fruit grown in Australia that’s been shown to fight off cancer cells. #HealingSkincare https://t.co/GVYLvZhyNh",elaynearterbery
2459,902724483160711172,“Mini Organs” Could Change How We Treat Diseases from Cystic Fibrosis to Cancer https://t.co/v9evGtmFmw,Glennr1809
2460,905555637454733313,You're bigger than cancer Jesus😪,deja_fletcher
2461,902718782522699776,"Also, I hope my #future self thanks me for being cautious &amp; pro-active about #Cancer Prevention. #SkinCancer for now is the only visible one",TampaEFL
2462,811698899857633280,seen the United players pics from visiting a hospital. One unlucky cancer patient got stuck with bloody fellaini. That's bloody torture,rossmacleod96
2463,811701650746474496,"@Tallon_1 @Liberal_Lunacy Ahem...I was being sarcastic. I know that HAES is cancer, and that being fat can kill you.",Toast_Queen
2464,811700697653612544,Signs Of Head Lice Vs. Dandruff: How To Recognize Hair And Scalp Problems https://t.co/X9H0HChJYc #health #cancer,cancrdaily
2465,811704639271776257,"@DutchBros @infinity003 My sis just found out her dog has cancer and ur location in The Dalles just made their day with a 'pup-a-ccino!"" TY!",booksnbroadway
2466,811707904604696576,Research News: Regular #Aspirin use may reduce risk for Pancreatic #Cancer. #Yale: https://t.co/EMW1q4l2IB,LS_Medical
2467,905558817643143168,Alzheimer's and cancer research took priority in the latest round of state-funded research grants https://t.co/4DInL5luwd,TCBmag
2468,902718370902151168,Gilead's $11.9 billion purchase of a groundbreaking cancer therapy could drag it into a new debate on prices - Was… https://t.co/GIsHBSWcsh,boundedr
2469,811709370853707776,Cannabidiol Fights Cervical Cancer in Vitro Better Than Whole Cannabis Extracts https://t.co/sxv4fgqU9U https://t.co/83hnG5eWNz,Dankr_Cannabis
2470,905555236974194688,Eligibility Criteria a Barrier to Lung Cancer Clinical Trial Participation https://t.co/FsxP0LFIqg,Ms_C1210
2471,811701319928926208,@dailykos to hell with poor women in Texas just let them die of uterine and breast cancer- pitiful,sddphoto
2472,811701170238418944,Texas tells women abortion might cause cancer. Science says otherwise. https://t.co/sD1Q4484JA,TheBreastLife
2473,811706806217166848,@Victoria1867 thankyou my mother in law is fighting cancer at the moment so just trying our best to be positive for her x,pnewbster
2474,811702901747945472,"I added a video to a @YouTube playlist https://t.co/IKyXiOAYHJ CANCER for the week of December 26, 2016",PsychicJackieT
2475,811705221911052288,"The Delays, a band of the mid-'00s indie rock revival, says its lead singer is fighting bowel &amp; lung cancer (Mirror)
https://t.co/Y7TAmn9P9U",dfriend
2476,902721557927124992,Cancer while shy is a strong leader. Will become manager at a local coffee shop. Declare Marshall law and then get fired for groping Stacy,thomasquatro
2477,811706992582598656,The disgrace of cancer clinical trials https://t.co/RhJJDblrsj,rschilsky
2478,905556981951422465,1/2 @samwarburton_ you must get loads of these but my wife is raising money for Prince Phillip hospital specalist breast cancer ward....,darrenplummer1
2479,811706561752088576,Dealing with End-Stage Mesothelioma Cancer #mesothelioma https://t.co/esmcoPUlMO https://t.co/nV4pbLTFuB,travelpotdvotd
2480,811709310287958016,New video: Cancer Avatars Created For Personalized Treatment - https://t.co/hb3Myhlfuh #XaniaTube,Xaniatube
2481,811700277149503488,Grail is going to spend more than $1 billion to conquer cancer. Skeptics worry its test won't be reliable. https://t.co/wJUKPi6JzB,theinformation
2482,811703742189989888,Read it. All of it. Return to it. And consider that women will die due to lack of cancer screenings AND DIY abortions #nocoathangers https://t.co/gxrVEuzfYw,GinnyRED57
2483,811707658948452353,"#cancer #daily #horoscope https://t.co/dhMBSnK4kX: Other people are all acting solely on their own behalf today, so see if you can... https://t.co/hDJJ8BrYU6",rosenkreuzer777
2484,905543736318406656,Dear Cancer-You suck! You sucked the life out of me. I want my life back. https://t.co/m7oMKGgRLV #cancersucks #dearcancer,ihadcancer
2485,905544218747305989,This is why most organized religion is a fucking cancer. People thinking the world is ending because shit ended up on the USA's doorstep.,hellbentwoman
2486,811699087032647680,#Christmas can be a tough time if you've been diagnosed with #cancer @WombCancerUK is here for you if you've been diagnosed with #wombcancer,thehippyhen
2487,811708635227295744,"Hair color warning: The clear link between hair coloring chemicals and cancer

https://t.co/XIrByCt4PM",CapraGarrisonRN
2488,811706320013459456,I donated in support of Colorectal Cancer Association of Canada! https://t.co/4tqIeqRNQP,coloncanada
2489,903025162647429121,Snap a Selfie to Detect Pancreatic Cancer - Geek https://t.co/9AonCfoGrp,RIGB2266
2490,811700077735673856,"Hahaha joke of the year ""@lafforfact: &amp;lt;Doggy Style Causes Cancer And Stroke….See Damning Revelation https://t.co/BZeOkmHdQq""",cushymaan
2491,811705115325308929,That's not their science. Their science says humanity is a cancer upon the earth &amp; we should all die. https://t.co/f9ASzaVGFZ,WDTnow
2492,811709124299948034,"Grapefruit can help lower cholesterol, protect against colon cancer, &amp; repair DNA. #eatwell #livewell https://t.co/qN6lIgUHUs",WTCafeofLVN
2493,811703483518820353,High school juniors/seniors and college freshmen/sophomores: We are now accepting applications for the Cancer... https://t.co/HMHAJ0246D,GildasClubQC
2494,905558405372407808,This disease is life changing. No Symptoms and No Cure. Plz support Carcinoid Cancer. It Takes Lives To Save Lives.,grand442003
2495,902722584181137409,Please Support Help Erica Fight Cancer!!! #AnsweredPrayers Donate Here - https://t.co/JNfvMNXye8 https://t.co/z5dM5S2wf5,ididitucan
2496,905620237290061824,"Even small tumors can be aggressive in early stage breast cancer patients, study shows:
https://t.co/L7njXUAA6o",malefitness
2497,811708358298337280,"I saw this on the BBC and thought you should see it:

Prostate cancer laser treatment 'truly transformative' - https://t.co/SuiQyTP0cE",sergioalej07
2498,811700547728252928,"Help a talented artist, musician, and father to two little girls in his fight against cancer. Send anything you can spare! #give4greg https://t.co/uYuucV0Sjp",CariStereo
2499,902718769436426240,Rest In Peace to all the amazing people cancer has taken from us.,seanMarrero12
2500,811708957572087808,"@CamillaNordlund fuck cancer, fy fasiken va otäckt!😏😞😢😢 Vill se dig kämpa igenom denna tunga motgång.💪💪 Kram &amp; ta hand om dig Camilla!❤️❤️❤️",jooakimwiker
2501,905555263889002500,"Management encouraged us to wear PJs to work for a cancer foundation.

People are in kigus and old granny nightgowns with sleeping caps.",miyuckers
2502,811699158944022528,"AFS Varsity Boys Basketball falls to Overbrook HS, 62-56. Next up: AFS Coaches vs. Cancer Invitational on 12/28 &amp; 12/29. #GoRoos #AFSCvC",AFS_Roos
2503,811709170177212417,Are you a cancer/patient survivor who got tax credits for health coverage because of #ACA? We want to hear from you. https://t.co/kBJAgirVye https://t.co/1LW2Eeg4Q7,ACSCAN_NH
2504,905557348554498048,Training is done!!  Now the ride begins for NV Cops for Cancer riders Cst Rockhill &amp; Sgt Devries All the best. #copsforcancerbc https://t.co/qamKdkPGyk,nvanrcmp
2505,902721440604028930,"I think cancer and Alzheimers will be the most popular, so depression. It’s the one that means the most to me. #G5QS https://t.co/l16jXINCvI",BAMayekawa
2506,811708564402212864,"""I Was All Set to Become the Most Popular Guy in the Cancer Ward. Then I Met My Nemesis: Ben"" https://t.co/rkVBKzNAzC https://t.co/cYhtWW5azN",longform
2507,811699670175117312,@Mikey_deBriel44 Or found a cure for cancer,Chance_Kent24
2508,811702833963823108,@alexs_journey @KCKPDChief @KstateSis @Yvonne_the_Mom @ChildrensMercy  A little boy with cancer follows me.  I am speechless. Thanks so much,keveverick1966
2509,905622001997504512,FDA approves gene therapy to treat a rare cancer  https://t.co/ZBnTiW92l1,garand_f
2510,811700924007780356,BRIEF-Prima BioMed announces data from IMP321 AIPAC clinical trial in breast cancer https://t.co/HxGMGDwcGl,Kettleandco
2511,905556483433144320,"Marina Reeves now about metastatic breast cancer,  the Safe study just happening @qut_ihbi led by Prof Sandi Hayes https://t.co/ho5dlvyZkW",MonikaJanda
2512,902717296564719616,A newly discovered process to kill cancer cells can eradicate tumours and reduce the risk of side effects and recu… https://t.co/Q3psn1RHPZ,pattycee1
2513,811698876046417920,Research shows adult cancer survivors underconsume whole grains &amp; overconsume empty calories: https://t.co/wLi8KMcijS @TuftsNutrition https://t.co/me6JYnwqFB,foodtank
2514,902721455787528194,Gilead's $11.9 billion purchase of a groundbreaking cancer therapy could drag it into a new debate on prices - Washington Post,zxyfinancial
2515,811705726238343169,"Rangers 3B coach Tony Beasley, who battled cancer this season, wins Good Guy award  https://t.co/bRTSs2FgkP via @sportsdaydfw",AdamGrosbard
2516,905544258379231236,All proceeds from Wine Women &amp; Shoes event will benefit local breast cancer patients affected by Harvey. @iGoPink https://t.co/VLglLOHMCi,HelloWoodlands
2517,811707916004823041,@pnewbster @CavCancerCare Cavendish support cancer patients and their families at difficult times. She can have free treatments to relax and so can the family x,Victoria1867
2518,811709046658977796,Prima $PRR announces positive interim safety data results from IMP321 AIPAC #clinical trial in breast #cancer. More: https://t.co/GW7c8ZxUX7,Immutep
2519,811708611957096448,#cancer Dr. Reddy's Laboratories Ltd DRREDDY Financial and Strategic SWOT Analysis Review Prices from USD $125 https://t.co/F0LW9RXKd1,Cancer_bio
2520,811707488487751680,I liked a @YouTube video https://t.co/0t1G8Ycdh4 Men Find Out Their Prostate Cancer Risk,JackieAndYasmin
2521,905542547652714496,Often the only sign of early skin cancer is a skin lesion. One may not have any other symptoms... https://t.co/rl4LTkOJp1,SkinCancer_HU
2522,811704615863394304,"""This is the future of cancer research,"" Maurie Markman, MD. Hospitals around the country, including... https://t.co/adrZjOBVLS #CTCALife https://t.co/wOHrlnd4vn",kristengerlach
2523,811706732518879232,NZ study sheds light on #cancer cell spread: https://t.co/2PbReDNbgw via @YahooNZ #OtagoResearch,otago
2524,811707721594638338,Rwanda to host major African cancer conference https://t.co/vhFjhsEW1x RwWireFeed #Rwanda #Kigali,RwandaWire
2525,811703875711410176,@Tuhoontuomittu Good kinda cancer when you need your anime feels fix :^D,Strwberrymilkt_
2526,811700326105513984,"WOW, Rolling Stones is such a Cancer! I heard they afterwards behaved a light bulb...",jtharrison0528
2527,902717255691227136,Have you or someone you know had to fight cancer? What were the first thoughts that went through your mind upon the initial diagnosis?,obutler86
2528,811705124888440832,Hope for metastatic prostate cancer patients: Targeted alpha therapy shows impressive results #patients https://t.co/V8f5ouU4h8,Cancer_Agent
2529,902720937732263936,"like if u study mental disorders, cancer patients, etc ... you'll be walking around looking for signs in yourself 😂",TiaraShanta_
2530,811705804000821249,Traditional And Natural Cancer Treatment Options - https://t.co/VHdDcyDgY1 https://t.co/JAOJtxAFiO,kingmooner
2531,811706431380586498,Is there such a thing as minor surgery? #prevention against #cancer with #cannabis is helping people https://t.co/KBpcK0lyCu,MMJHealthcare
2532,811699658913263616,New Drug Combinations Found to Treat Breast Cancer https://t.co/lkQT88RKIM,KatieDemingMD
2533,811702844315140096,"When I was unemployed, Planned Parenthood was where I went for cancer screenings. Defunding them means putting lives at risk. #IStandWithPP https://t.co/OQHsKMgzWF",JenLosi
2534,902720298637774848,"If Trump cured cancer next week, CNN would complain that it should not have taken him so long!",Cantonman
2535,905621709050355712,"exact methods he used to heal cancer in this ""tell all"" series, streaming FREE online starting Sept 12th, 2017. https://t.co/92MnrWXyDU",gabrielsky40
2536,905557250277814272,Cancer Services of Northeast Indiana is a non-profit that has been serving people and families affected by cancer since 1944.,S_C_Observer
2537,902722469378658305,Cancer treatments can induce cardiac toxicities https://t.co/JvpPc34w2S,CNSA_ORG
2538,902719583714291713,"Smartphone app looks to detect pancreatic cancer with a selfie

https://t.co/bZEzBgxR0i",DrATrejoPhD
2539,811709302264172544,Why do cancer patients shave their head? I think its a tribute to paul walker or something,aclvinbot
2540,811701031507820544,Pfizer &amp; Health 2.0 are seeking tech-enabled solutions for metastatic breast cancer patients https://t.co/2lOmiB7Fbs @polina_marinova,iSpecimen
2541,902722060463505408,Has Brain Cancer solved that Arizona Term Limits problem?,richardfuerti
2542,902717701830914052,Red Cross be juggin people and all them cancer foundations,Liq910_
2543,902720599499444224,"New cancer treatment can eradicate tumors, scientists say | https://t.co/rurRLzOeTC",3g_amit
2544,811707831128821760,"In this week's #CSCRadioShow, learn more about how @FirstDescents helps young adults take a break from #cancer: https://t.co/LIYsT2vghV",CancerSupportHQ
2545,905555895316242432,Mother nature ain't evil humans are literally cancer to mother nature,st0neytark13
2546,811700664128540672,"COA Report: Practices Closing, Cost of Cancer Care Increasing - Clinical Oncology News: Clinical… https://t.co/u3TPvEtXj6 #MedicBoard",mb_Oncology
2547,811709160551305216,Current #research provides molecular portraits of a new cancer drug target. https://t.co/xHktCiXeAk,umnmedschool
2548,905620933905334272,Looking for families with high frequency of Barrett's esophagus and/or esophageal cancer for genetic research study.,andrewswright
2549,811709597262184448,The furry fandom is such cancer,ratviibes
2550,905544216566153218,Dr. Oz Explains the Syptoms of Ovarian Cancer https://t.co/N9F9D2GCzp,BuyZealDrink
2551,811705770605735941,But don't tell ppl that bravery and anger help you survive cancer. Stop it.,RevMelanieNOLA
2552,811700147482660864,@rockermom53 @DumpTrump7 @StevenOMcCarthy @itsmepanda1 @misstrish1984 Why doesn't everyone who smokes get lung cancer?,Awithonelison
2553,811708908108558337,Could These Magnetic Nanoparticles Finally Cure Cancer? - Top Secret Writers https://t.co/TgZZfk93MW https://t.co/r3pLaMFQiV,cancerstop
2554,902718009176883200,I believe Ann isn't a forced punishment on anyone. She is just a cancer secular society has to eradicate. #Harvey2017 https://t.co/ppdBapbrvZ,OceanPkwy88
2555,811708381362868224,New study finds #Prostatecancer patients more likely to die of other diseases https://t.co/0f6hD7VYDl https://t.co/JgdcoD5k6F,CUCancerCenter
2556,905555214895374337,HEALTH FACT: Never-married men have a 35% greater chance of dying from cancer than married guys. https://t.co/qDTCMzMzJg,Jholman994
2557,811706941399568384,.@bkavoussi .@ceonyc i’ve gotten to see parts of the healthcare system as a patient very up close courtesy of cancer and a bad case of adhd,shanacarp
2558,811707683191586820,If you don't know when to shut up and observe then you are suffering from a disease worse than cancer.,DoyinRanti
2559,905542238482169859,Cancer Pen Detects Tumors in Seconds - https://t.co/RMUXLYBZ0n https://t.co/CehCw9lkjL,1_newsnet
2560,905543188831772672,"this might be my problem as a cancer, i crave love too much. https://t.co/apIdXYSbot",Te__Cannon
2561,905544043433742336,Childhood Cancer Fact: Childhood Cancer is not just one disease. It is made up of a dozen types and countless subtypes.,GoldRocksNewnan
2562,905544087020888064,Could the Zika Virus Help Battle a Deadly Brain Cancer? https://t.co/4swk0urMuX https://t.co/BjgoM5THVP,eyedocsf
2563,902720439931285504,This Real Housewife Just Shared A Picture Of Her Skin Cancer - https://t.co/44JZQoMfZh #TrendingViralHub #Trending #Viral #popular #hot https://t.co/7H4FwRdNeE,trendingvhub
2564,811707727290527745,Any reporter friends in Charlotte? Man steals (pretty funny) gifts by accident but he does it from a woman battling cancer... https://t.co/HYxXSZytKm,AlyRuggiero
2565,811700274343591936,Campaign launched to raise money for Delays frontman's cancer treatment https://t.co/RVTqZdxaS9,miprofessional
2566,811700006721912837,@DUPleader time to resign.  Life changing cancer drugs denied at the expense of RHI. Your watch denied GB entitlement to life changing drug,RobbieTFoster
2567,902719921012039680,Caution warranted against Vit B intake (B6 &amp; B12) for smokers as this may increase long term risk of lung cancer.... https://t.co/BmlbfDcIn9,myCCNMResearch
2568,811708088344453120,"Why you should love conservatives. 
Chesterfield. Reagan. Lung cancer. Lying to people to make money.
Priceless.... https://t.co/2bIIk4tLtu",jzmurdock
2569,902722997542412288,Harlem woman with stage 4 ovarian cancer needs help and a home https://t.co/WusYZ61L0u,LuluSan55112346
2570,811707960338632704,"Well done Strandtown P.S. who raised £7,729.39 for the N.I.Cancer Fund for Children.Unbelievable generosity for a wonderful charity #Belfast",XDeadPixieX
2571,811707288549466113,Bowie sold. More money for Action Against Cancer. Marvellous. https://t.co/XkWHp9gtQV,agencytrainer
2572,902725693477453825,Did you know that Jeb Bush is used to cure cancer from the human body?,DYKbot
2573,811706103926898689,"Please help support the fight against leukemia cancer, add a #Twibbon now! https://t.co/2bDHEFtDU2",NIKEXTRG
2574,902721056183648256,"Gay men are up to six times more likely than heterosexual men to take part in indoor tanning, and twice as likely to get skin cancer.",RealStrongfacts
2575,811699656598102016,BRIEF-Prima BioMed announces data from IMP321 AIPAC clinical trial in breast cancer https://t.co/qriJV74C7u #business #bloomberg,CedarCalifornia
2576,811706853273010176,Hog jowls and clementines: A bid to awaken cancer patients’ ruined sense of taste https://t.co/rLiCa70OSk By @ericboodman HT @ushamcfarling,LeighGTurner
2577,811702966885482496,CVS Pharmacy: Pledge to Boycott CVS &amp; Caremark Pharmacy Until They Start Selling Cancer Drugs Again -... https://t.co/7hn8pU8GEu via @Cha,lindacataldodip
2578,811704901659217922,"@derads umm actually i'm an enviromental hipster, cutting down trees is cancer, haven't you heard of fake trees?",nacra__
2579,811698850377461761,"The ""Jeopardy"" contestant only let a handful of people know she was dying of colon cancer, before wowing audiences. https://t.co/jq0ze5Szi3",CliffDavisMO
2580,905621633892831232,"Retweeted WebMD (@WebMD):

Fallopian tube cancer can start at any age, but it's most common in women who are in... https://t.co/rqvx5phZjw",positiveandy
2581,811705721649655809,Prima BioMed Announces Data From IMP321 AIPAC Clinical Trial in Breast Cancer https://t.co/lz4YuHTw5R,financialbuzz
2582,902723624360067072,Ohio University: Chemo Enables Cancer To Spread From Breast To Lungs https://t.co/8B2GwbnEeZ via @yournewswire,cjsienna55
2583,902718218820653056,"I've had to accept the reality that there is no getting beyond cancer. I tried to refuse that, I would not let cancer be part of me, I said",SirenofBrixton
2584,811701153910181889,Prostate cancer laser treatment 'truly transformative' - BBC News https://t.co/pQW4Vdzzp7,JoaoNkole
2585,811709180541280256,Researcher Pier Paolo Pandolfi is excited about several promising attack points against cancer https://t.co/Tp0M3lB1Tf,HarvardAlumni
2586,902724321461731328,Clicking selfies may help detect pancreatic cancer https://t.co/Kx6UFFsnHA,minorkunju
2587,811702124572708867,How important is a PET scan in the management of cancer?,Health4Naija
2588,902723414619717632,"A5: I'm not sure what the side effects would be, but it would sure be nice to kick cancer's ass once and for all. #g5qs https://t.co/J33l7xs7os",Sam_Hartle
2589,811704642618949633,"PSA if you're gonna send a letter telling the girl you cheated on and lied to about having cancer, you love her it should sound more genuine",kalimakeitnasty
2590,905620489053147136,Cancer lecture on how to break the news https://t.co/WkI60hiYF0,DakilangLeander
2591,902724605139443712,I totally forgot maria has cancer 🤦🏽‍♂️,JunDawg_
2592,811705212314468352,Chemo:Secrets to Thriving is the perfect resource for cancer patients: https://t.co/6nMrrjVRg6,Passion2Publish
2593,902725613810843648,"just saw someone wearing a fuck cancer t shirt while also smoking a cigarette, america rules",lewiecal
2594,902718694417149953,"In the world of cancer, other problems that used to seem so big now seem so small",KayteOlson
2595,811703840462503936,8 Cancer Fighting Foods You Need To Know - https://t.co/PscJmYXVFX https://t.co/EslJgd7REC,OdePrecious1
2596,902722412197941248,"On behalf of myself and all the others in my family, I say loud and clear: "" that cancer dies!"" I hate cancer.... https://t.co/wSHfZxTY7s",ssm32250
2597,811698868832309249,Mpho guys ....he doesn't even have his family around ....... Cancer guys 💔😢,Ntebo_Mo
2598,811704835733065728,Still can't get my head around the fact that it's nearly 2017 and there is still no definate cure for any type of cancer😴🖕🏻,sophiealicerowe
2599,905620565469282304,"60% of people in Barbuda now homeless. Will take years to rebuild. 

Puts your own petty problems like ""cancer"" in perspective. Dumbass. https://t.co/HMUBecX8V6",TaMEOWra
2600,811708362555555841,Early Stage Breast Cancer and Double Mastectomy #DocMaps https://t.co/G3KApoz1Tj,docmapsinc
2601,811709005512880128,Alameda: Encinal High boys basketball team sponsors young cancer patient https://t.co/QWZ8gO05FA via @eastbaytimes,CWags_1680
2602,811702591281184769,Swadhyay Family offering blood and platelets for Christmas at Dana Farber Cancer Institute in Boston https://t.co/VVjuCLGYXa https://t.co/kxBst0xFas,IndiaNewEngland
2603,811706845920428033,"Nasty Cancer!!! Well y'all, I'm gonna say bye-bye to some of you.. Now I'm watching the ones who will have the... https://t.co/jxalBWZFaL",MykeChristopher
2604,811707377506357248,'It's a horrific disease': Woman who lost father and uncle to asbestos-related cancer battles for awareness https://t.co/1zWUZz3bPL https://t.co/lE7o3VJ2s7,yarburger
2605,905555384009621504,Safe at Home: Preventing Lung Cancer by Reducing Radon in the Home | The Mint Hill Times https://t.co/yCqPXkApk4,Ms_C1210
2606,811700664543887360,"If the Adam Saleh thing is a hoax, it's the worst case of famewhoring insanity since @TigNotaro and nick kroll's fake cancer for fame con.",TrivagoD
2607,905556408212566017,Let me introduce you to #ROSEBLONDE A pink color that represent every person fighting against cancer The release date will be on October 1st https://t.co/FVYFmBva4j,BlondedyF
2608,905544265396359168,Why is it that the ceiling fan is used to cure cancer from every planet?,DYKbot
2609,811700266823131136,"You’ve got to read this…

To understand that third wave feminism is cancer , nothing more than misandrists.

I pity your son. https://t.co/i51iIKnmz0",sandylanceley
2610,811702779085520896,@terracid j'sais pas si t'as vu mais ton chat était cancer comme jamais c'était assez incroyable,MarcelNasal
2611,902723408089239557,I find it funny how I personally don't know what to tell people coming out of surgery for cancer. I'm not sure I wanted to hear anything.,ditriech
2612,811699625677635584,Time for my yearly skin cancer checkup.,eevblog
2613,811705274360799232,@derehks you know what i was gonna let this slide but get fucking cancer,oamlxaj
2614,811701540578881536,"I worked in this area long before my daughter was diagnosed with cancer, awareness is all I want for minority groups 😬 #irishmed https://t.co/NSln1gGoU3",AngelaCU22
2615,902718535146897408,"Our 6th Annual Pretty in Pink Ball fundraiser, this event is to raise funds to help families affected by cancer &amp;... https://t.co/TBwtK4p5u6",GardnersHouse1
2616,902720028159631360,"Heal cancer in this ""tell all"" series, streaming FREE online starting Sept 12th, 2017. https://t.co/GWrEI0bB36",mylivingspace22
